Name, AU ZERO SPOT YIELD, AU ZERO 1M YIELD, AU ZERO 2M YIELD, AU ZERO 3M YIELD, AU ZERO 6M YIELD, AU ZERO 9M YIELD, AU ZERO 1Y YIELD, AU ZERO 2Y YIELD, AU ZERO 3Y YIELD, AU ZERO 4Y YIELD, AU ZERO 5Y YIELD, AU ZERO 6Y YIELD, AU ZERO 7Y YIELD, AU ZERO 8Y YIELD, AU ZERO 9Y YIELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,AU00Y00,AU00Y01,AU00Y02,AU00Y03,AU00Y06,AU00Y09,AU01Y00,AU02Y00,AU03Y00,AU04Y00,AU05Y00,AU06Y00,AU07Y00,AU08Y00,AU09Y00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2011,4.8938,4.9088,4.9855,5.0476,5.2855,5.2604,5.3509,5.2792,5.3768,5.7184,5.8188,5.9027,5.9676,6.0063,6.0436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2011,4.8938,4.9091,4.9881,5.0521,5.3013,5.2629,5.3555,5.2948,5.3948,5.7397,5.8457,5.9295,6.0007,6.0392,6.0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2011,4.8938,4.9094,4.9848,5.045,5.2811,5.2178,5.3096,5.2326,5.3251,5.6605,5.767,5.8599,5.9371,5.9817,6.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2011,4.8938,4.9121,4.9877,5.0476,5.2863,5.2104,5.3026,5.1958,5.2885,5.6268,5.7389,5.8257,5.9092,5.9633,5.9899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2011,4.8912,4.9088,4.9881,5.0476,5.2837,5.2383,5.3239,5.235,5.3197,5.6607,5.7727,5.8565,5.9401,5.9942,6.0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2011,4.8925,4.9091,4.9881,5.0476,5.2894,5.2256,5.3183,5.2192,5.3068,5.6448,5.7628,5.8585,5.9417,5.9926,6.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2011,4.8899,4.9094,4.9855,5.0443,5.2769,5.2081,5.2966,5.2038,5.2807,5.6186,5.7337,5.8384,5.9122,5.9665,6.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2011,4.8925,4.9121,4.9874,5.0476,5.2824,5.2239,5.3164,5.235,5.3143,5.6524,5.7648,5.8636,5.9344,5.9823,6.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2011,4.8925,4.9121,4.9877,5.0476,5.2824,5.2169,5.3095,5.2247,5.2984,5.634,5.7433,5.8392,5.9102,5.9581,5.9949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/05/2011,4.8938,4.9114,4.9803,5.045,5.267,5.176,5.2633,5.1519,5.2189,5.553,5.671,5.7698,5.8467,5.8976,5.9376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/05/2011,4.8938,4.9117,4.9829,5.0476,5.274,5.1902,5.2756,5.1805,5.2445,5.5846,5.7055,5.8011,5.878,5.9291,5.9657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2011,4.8912,4.9121,4.9776,5.0443,5.2718,5.1801,5.2671,5.1648,5.2289,5.569,5.687,5.7916,5.8716,5.9224,5.9556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/05/2011,4.8912,4.9121,4.9806,5.0476,5.2722,5.1799,5.2654,5.1492,5.2187,5.5587,5.6678,5.7637,5.8376,5.8855,5.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/05/2011,4.8912,4.9124,4.9809,5.0476,5.2674,5.179,5.2586,5.1546,5.2241,5.5584,5.6676,5.7634,5.8312,5.8696,5.9035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/05/2011,4.8912,4.9124,4.9799,5.0476,5.2674,5.1468,5.2257,5.071,5.1416,5.4749,5.5842,5.686,5.7629,5.8073,5.8508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2011,4.8859,4.9117,4.9776,5.0476,5.2648,5.1484,5.2257,5.0763,5.1414,5.4775,5.5868,5.6886,5.7747,5.8287,5.8685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/06/2011,4.8833,4.9121,4.9829,5.0547,5.2718,5.1928,5.2684,5.1412,5.2029,5.537,5.6377,5.7276,5.8019,5.8469,5.8838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/06/2011,4.8751,4.9124,4.9796,5.0554,5.27,5.1961,5.2751,5.1464,5.2001,5.5311,5.6293,5.7194,5.7906,5.8356,5.8692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2011,4.8859,4.9124,4.9825,5.0554,5.27,5.2082,5.286,5.1673,5.2255,5.5604,5.6583,5.7544,5.8317,5.8828,5.9162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/06/2011,4.8859,4.915,4.9855,5.0579,5.27,5.2242,5.2969,5.1932,5.2465,5.5783,5.6733,5.7665,5.8408,5.892,5.9223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/06/2011,4.8833,4.9091,4.9724,5.0372,5.2418,5.1641,5.2429,5.1337,5.1955,5.5296,5.6302,5.7322,5.8215,5.882,5.9184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/06/2011,4.8755,4.9094,4.9776,5.0417,5.2436,5.1526,5.2245,5.0946,5.1542,5.4878,5.5884,5.6872,5.7737,5.831,5.8675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/06/2011,4.8728,4.9098,4.9721,5.0372,5.2315,5.1137,5.1902,5.0691,5.1285,5.4649,5.5713,5.6761,5.7715,5.8348,5.8774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2011,4.8807,4.9072,4.9672,5.0294,5.2238,5.0965,5.1635,5.0172,5.0775,5.4128,5.5191,5.6149,5.7042,5.7644,5.8041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/06/2011,4.8833,4.9072,4.9646,5.0268,5.2212,5.0979,5.1629,5.0172,5.0775,5.4128,5.5191,5.6209,5.7132,5.7733,5.8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2011,4.8833,4.9065,4.9646,5.032,5.2212,5.1201,5.1825,5.0667,5.1238,5.4568,5.5632,5.665,5.7542,5.8146,5.8541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2011,4.8885,4.9068,4.9672,5.0365,5.2308,5.1278,5.185,4.9959,5.051,5.3861,5.4955,5.6001,5.6924,5.7494,5.7889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2011,4.8755,4.9019,4.9431,5.0035,5.17,5.0591,5.1121,4.9633,5.0264,5.3611,5.4791,5.5805,5.6695,5.7264,5.7723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2011,4.8728,4.8967,4.9305,5.0035,5.1751,5.0796,5.1299,4.9657,5.0232,5.3723,5.4843,5.5977,5.6834,5.7434,5.7892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/06/2011,4.8755,4.8941,4.9308,5.0009,5.1725,5.07,5.1226,4.9762,5.0315,5.3746,5.4778,5.5795,5.681,5.7408,5.7868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/06/2011,4.8702,4.8908,4.9308,5.0009,5.17,5.0417,5.0939,4.919,4.9828,5.3421,5.4596,5.5698,5.6738,5.7398,5.7919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/06/2011,4.8702,4.8912,4.9308,5.0054,5.1685,5.0364,5.0904,4.919,4.9853,5.3589,5.4645,5.5717,5.6729,5.7358,5.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2011,4.8702,4.8915,4.9275,5.0035,5.1568,4.9971,5.0452,4.8569,4.9264,5.288,5.4055,5.5215,5.6253,5.6975,5.7558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2011,4.8702,4.8915,4.9279,4.9983,5.1495,5.0011,5.0518,4.8987,4.9675,5.3328,5.4472,5.5513,5.6462,5.7123,5.7611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2011,4.865,4.8836,4.91,4.9594,5.0956,4.932,4.985,4.8528,4.9325,5.3002,5.4287,5.5534,5.663,5.7381,5.7994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2011,4.865,4.884,4.91,4.9594,5.0956,4.9442,5.0008,4.9154,4.9997,5.3795,5.502,5.6268,5.7366,5.8117,5.8696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2011,4.865,4.883,4.9097,4.9584,5.0946,4.9452,5.0069,5.0044,5.0987,5.4737,5.5933,5.7091,5.8131,5.8853,5.9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2011,4.865,4.8833,4.9093,4.9594,5.0953,4.944,5.0062,4.9885,5.0964,5.4882,5.6135,5.7291,5.8297,5.9018,5.9567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2011,4.865,4.8833,4.9097,4.9594,5.0953,4.944,5.0113,5.0618,5.1791,5.567,5.6922,5.7927,5.8875,5.9502,5.9956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2011,4.8624,4.8853,4.9175,4.9698,5.0953,5.0044,5.0625,4.9829,5.0961,5.485,5.6131,5.7228,5.8235,5.8891,5.9411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/07/2011,4.8624,4.8856,4.9175,4.9672,5.0818,4.982,5.0334,4.9257,5.0421,5.4331,5.567,5.6854,5.792,5.8607,5.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/07/2011,4.8676,4.8859,4.9175,4.9717,5.0847,4.9818,5.0317,4.9231,5.0341,5.4251,5.5619,5.6772,5.7809,5.8496,5.9013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/07/2011,4.8728,4.8859,4.9197,4.975,5.0876,5.0141,5.066,4.9829,5.096,5.4876,5.6217,5.7282,5.8227,5.8854,5.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/07/2011,4.8702,4.8859,4.9253,4.9724,5.085,4.9695,5.0198,4.8892,5.0029,5.391,5.5251,5.6405,5.7378,5.8034,5.8551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2011,4.8702,4.8853,4.9227,4.9646,5.0722,4.9217,4.9625,4.8324,4.9391,5.326,5.457,5.5784,5.6724,5.7315,5.7801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2011,4.8702,4.8856,4.9175,4.9594,5.069,4.8984,4.939,4.783,4.8981,5.2817,5.4271,5.5452,5.6483,5.7169,5.7717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2011,4.8702,4.8859,4.9253,4.9665,5.0719,4.9006,4.9323,4.8039,4.9187,5.2999,5.4454,5.5634,5.6667,5.7353,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2011,4.8702,4.8859,4.9249,4.9672,5.0722,4.8785,4.9111,4.7363,4.8517,5.2376,5.3831,5.5011,5.6011,5.6695,5.7209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2011,4.8702,4.8859,4.9175,4.9516,5.0543,4.7796,4.8044,4.5549,4.6822,5.0721,5.2316,5.3758,5.5057,5.5889,5.6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2011,4.8702,4.8853,4.9149,4.949,5.0312,4.79,4.7979,4.5084,4.6312,5.0253,5.1876,5.3376,5.4673,5.5534,5.6234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/07/2011,4.8755,4.8882,4.9175,4.9516,5.0382,4.8457,4.8402,4.5599,4.6612,5.0501,5.2097,5.354,5.4869,5.5734,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2011,4.8872,4.8964,4.9201,4.9561,5.036,4.8673,4.8641,4.6405,4.7382,5.1255,5.2852,5.4326,5.5566,5.6433,5.7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2011,4.8869,4.9003,4.9301,4.9542,5.0351,4.8922,4.8933,4.6768,4.7715,5.1562,5.3134,5.4639,5.5941,5.6839,5.7572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2011,4.882,4.9055,4.9331,4.9542,5.0424,4.9038,4.9047,4.6949,4.7865,5.1719,5.3289,5.4735,5.5946,5.6814,5.7451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/07/2011,4.882,4.8996,4.9305,4.9516,5.0351,4.8829,4.8805,4.6404,4.7277,5.1118,5.2688,5.4133,5.5404,5.6302,5.7004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/07/2011,4.882,4.9039,4.9305,4.9542,5.0395,4.901,4.8965,4.6688,4.7533,5.1405,5.2974,5.4391,5.56,5.6469,5.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/07/2011,4.8872,4.9173,4.9612,4.9976,5.077,5.0285,5.0242,4.8114,4.8757,5.2473,5.3875,5.5148,5.6152,5.6903,5.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/07/2011,4.8872,4.9225,4.9718,5.0035,5.085,5.0553,5.0478,4.8365,4.8819,5.2461,5.3809,5.5025,5.5969,5.6658,5.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2011,4.9003,4.9244,4.9747,5.0035,5.0773,5.0155,5.0005,4.7299,4.7664,5.1231,5.2607,5.3942,5.4974,5.5753,5.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/08/2011,4.9056,4.9244,4.9799,5.0139,5.1004,5.0278,5.0115,4.7165,4.7507,5.1015,5.225,5.3616,5.468,5.5459,5.6073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/08/2011,4.9134,4.9169,4.9537,4.9879,5.0574,4.8829,4.8703,4.5619,4.5842,4.9443,5.0874,5.244,5.3739,5.4669,5.5402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2011,4.8899,4.9147,4.9386,4.9561,5.0296,4.6923,4.683,4.3948,4.4449,4.8202,4.9854,5.1469,5.2823,5.3809,5.4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2011,4.8846,4.9225,4.951,4.9646,5.0389,4.6658,4.6601,4.3251,4.3678,4.7309,4.8964,5.0637,5.2018,5.3,5.3788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/08/2011,4.8846,4.9225,4.9325,4.9244,4.9442,4.3351,4.3519,4.0096,4.1409,4.5488,4.741,4.9214,5.0763,5.1826,5.2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/08/2011,4.8846,4.9244,4.9438,4.949,4.9582,4.323,4.343,3.981,4.168,4.6037,4.8125,4.9779,5.1175,5.2145,5.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/08/2011,4.9239,4.9248,4.9334,4.9335,4.9179,4.2728,4.2899,3.9816,4.1869,4.6451,4.8478,5.0131,5.1526,5.2466,5.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2011,4.9305,4.9251,4.9412,4.9367,4.9272,4.2706,4.2878,3.9273,4.1118,4.5496,4.7412,4.9123,5.0549,5.1519,5.2394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2011,4.9357,4.9421,4.9327,4.9223,4.9122,4.3022,4.3308,4.0048,4.1441,4.5601,4.7522,4.909,5.0398,5.131,5.2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2011,4.9436,4.9434,4.9331,4.9223,4.9147,4.3207,4.3403,4.0073,4.1463,4.5599,4.735,4.9096,5.0555,5.1589,5.2464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2011,4.9462,4.9427,4.9412,4.9413,4.9288,4.4271,4.4331,4.136,4.2745,4.6892,4.8588,5.0222,5.1565,5.251,5.3361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/08/2011,4.9462,4.9431,4.9412,4.9379,4.9153,4.3739,4.3784,4.0976,4.2521,4.6694,4.8473,5.0104,5.1414,5.2391,5.3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2011,4.9462,4.9434,4.9412,4.9406,4.9259,4.3894,4.3847,4.0379,4.1901,4.6067,4.7874,4.9532,5.0933,5.1908,5.2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2011,4.9462,4.9421,4.9405,4.9413,4.925,4.2955,4.2992,3.9429,4.1037,4.5218,4.6939,4.8478,4.9938,5.094,5.1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2011,4.9462,4.9408,4.9357,4.9361,4.9147,4.3125,4.3192,3.9816,4.1471,4.5689,4.7409,4.8891,5.02,5.1113,5.1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/08/2011,4.9541,4.9401,4.9386,4.9387,4.9147,4.2776,4.284,3.9534,4.1116,4.5354,4.7044,4.8525,4.9834,5.0745,5.1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/08/2011,4.9593,4.9431,4.9412,4.9335,4.9358,4.3734,4.3745,4.0689,4.2316,4.6514,4.815,4.9459,5.0621,5.1416,5.1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/08/2011,4.9593,4.946,4.9386,4.9302,4.9272,4.3597,4.3755,4.0767,4.2393,4.6482,4.8119,4.9516,5.074,5.1595,5.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/08/2011,4.9567,4.9434,4.9405,4.9387,4.9429,4.4133,4.4267,4.141,4.2979,4.6964,4.8605,5.0005,5.1261,5.2116,5.2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/08/2011,4.9567,4.9434,4.9409,4.9387,4.9407,4.4285,4.4432,4.1902,4.331,4.7326,4.8853,5.0078,5.1004,5.1681,5.2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/08/2011,4.9567,4.9437,4.9412,4.939,4.941,4.4776,4.4843,4.2366,4.377,4.7791,4.9319,5.0574,5.1562,5.2269,5.2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/08/2011,4.9567,4.9453,4.9412,4.939,4.941,4.4551,4.4658,4.2108,4.3409,4.726,4.8732,5.0048,5.1095,5.1833,5.2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/08/2011,4.9567,4.9457,4.9412,4.939,4.941,4.4569,4.4661,4.1693,4.3101,4.7005,4.859,4.9902,5.0949,5.1686,5.2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/09/2011,4.9567,4.9463,4.9348,4.9382,4.9346,4.4922,4.4971,4.1716,4.3018,4.6865,4.8311,4.9685,5.0762,5.1498,5.2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/09/2011,4.9567,4.9445,4.9247,4.9305,4.9269,4.4503,4.4558,4.1227,4.2426,4.6269,4.7742,4.9027,5.0013,5.0688,5.1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/09/2011,4.9567,4.9445,4.9199,4.9227,4.9141,4.3839,4.3899,4.0118,4.1276,4.5131,4.6573,4.7856,4.884,4.9514,5.0053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/09/2011,4.9593,4.9483,4.9303,4.9364,4.9205,4.4136,4.4062,4.0532,4.1635,4.5492,4.6935,4.8277,4.9351,5.0086,5.0687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2011,4.9567,4.9468,4.9329,4.9442,4.9615,4.5301,4.5281,4.1787,4.2855,4.6673,4.8005,4.9205,5.0166,5.0814,5.1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2011,4.9567,4.9471,4.9348,4.9338,4.9435,4.5011,4.4869,4.0833,4.1881,4.5631,4.7022,4.8337,4.9354,5.0092,5.0597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2011,4.9593,4.949,4.9404,4.9468,4.9653,4.4733,4.4615,4.0212,4.1106,4.4795,4.6186,4.7588,4.8843,4.9669,5.0362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2011,4.9541,4.9445,4.9225,4.9209,4.9282,4.3786,4.3806,3.9754,4.0706,4.4362,4.5722,4.7006,4.8202,4.8996,4.9596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2011,4.9488,4.9431,4.9251,4.9183,4.9205,4.3272,4.3453,3.9916,4.0945,4.4656,4.6014,4.7327,4.8491,4.9257,4.9888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/09/2011,4.9488,4.9408,4.9199,4.9079,4.8923,4.247,4.2665,3.8891,4.0238,4.4108,4.5546,4.6854,4.8016,4.8748,4.9377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2011,4.9488,4.9411,4.9275,4.9183,4.9013,4.3163,4.3138,3.9093,4.0491,4.4363,4.5776,4.7202,4.8483,4.9274,4.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/09/2011,4.941,4.9385,4.9279,4.9209,4.9038,4.3166,4.3233,3.9429,4.0901,4.4809,4.622,4.7589,4.8811,4.9572,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/09/2011,4.941,4.9359,4.9303,4.9105,4.8923,4.2679,4.2653,3.8631,4.0164,4.4254,4.5605,4.6913,4.8074,4.8803,4.9401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/09/2011,4.941,4.9378,4.936,4.9183,4.909,4.3452,4.3372,3.9686,4.1081,4.5125,4.6478,4.7702,4.8745,4.9419,4.9957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/09/2011,4.941,4.9382,4.936,4.9209,4.9218,4.4011,4.3828,3.9811,4.0996,4.5065,4.642,4.7556,4.8512,4.9127,4.9603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/09/2011,4.9406,4.9385,4.9327,4.915,4.909,4.3218,4.2929,3.8398,3.9435,4.3457,4.4839,4.5974,4.6957,4.7569,4.8044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2011,4.941,4.9385,4.9331,4.9128,4.9077,4.316,4.2936,3.8811,3.9817,4.371,4.5037,4.6086,4.6982,4.7536,4.7919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2011,4.941,4.9359,4.9277,4.9183,4.9026,4.3263,4.3035,3.9248,4.028,4.4177,4.5476,4.6613,4.7598,4.8242,4.8719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/09/2011,4.941,4.936,4.936,4.926,4.9269,4.4069,4.385,4.0304,4.1407,4.5287,4.6616,4.7784,4.8771,4.9415,4.9892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2011,4.941,4.9382,4.9386,4.9286,4.9346,4.4163,4.3965,4.0536,4.1688,4.5546,4.6903,4.8159,4.9206,4.991,5.0448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2011,4.9462,4.9403,4.9352,4.9257,4.9278,4.3832,4.3598,4.0177,4.138,4.5183,4.6513,4.7739,4.8725,4.9431,4.9905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2011,4.9357,4.9401,4.9407,4.9283,4.9304,4.3713,4.3464,3.9374,4.0563,4.4406,4.5791,4.6957,4.7882,4.8526,4.9035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2011,4.9357,4.9375,4.9308,4.9231,4.9227,4.3284,4.301,3.8784,4.0003,4.3839,4.5195,4.636,4.7314,4.7896,4.8468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2011,4.9331,4.9378,4.9251,4.8972,4.8945,4.2114,4.1697,3.7168,3.8371,4.2243,4.368,4.4898,4.5907,4.6608,4.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2011,4.9514,4.9382,4.9329,4.9173,4.9064,4.2767,4.2338,3.804,3.9341,4.3143,4.4526,4.5862,4.6993,4.7724,4.8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2011,4.9567,4.9421,4.9361,4.9296,4.915,4.3294,4.2884,3.8838,4.0081,4.3918,4.5331,4.667,4.7801,4.8563,4.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2011,4.9567,4.9421,4.9365,4.9296,4.9163,4.388,4.3462,3.9504,4.0794,4.4698,4.6167,4.7623,4.8845,4.9698,5.0388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2011,4.9567,4.944,4.9386,4.9309,4.9163,4.4099,4.3785,4.0641,4.1926,4.5868,4.7394,4.8705,4.984,5.0604,5.1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2011,4.9567,4.9483,4.942,4.9322,4.9163,4.4083,4.3729,4.0071,4.1386,4.5349,4.6846,4.8098,4.9202,4.9906,5.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2011,4.9632,4.9486,4.942,4.9315,4.9131,4.4528,4.4237,4.0714,4.2023,4.6023,4.7549,4.8948,5.0173,5.0936,5.1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/10/2011,4.9659,4.9539,4.9666,4.949,4.9471,4.5117,4.4867,4.1199,4.2453,4.6402,4.7931,4.9098,5.0267,5.094,5.1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/10/2011,4.9659,4.9565,4.9669,4.9439,4.9394,4.5449,4.5107,4.1249,4.2422,4.6373,4.7988,4.9418,5.0674,5.1468,5.2161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/10/2011,4.9659,4.9558,4.968,4.9542,4.9573,4.5513,4.5235,4.1584,4.2627,4.6549,4.8051,4.9425,5.0622,5.1387,5.2084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/10/2011,4.9659,4.9535,4.9576,4.949,4.9471,4.5232,4.4913,4.125,4.2217,4.6217,4.7745,4.9059,5.0195,5.0899,5.1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/10/2011,4.9659,4.9539,4.9576,4.951,4.9489,4.5417,4.5093,4.1248,4.2187,4.6243,4.7772,4.9085,5.0222,5.0926,5.1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/10/2011,4.9685,4.9539,4.9537,4.9516,4.9522,4.5433,4.5209,4.1273,4.2212,4.624,4.7856,4.9168,5.0214,5.095,5.1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/10/2011,4.9685,4.9539,4.954,4.9516,4.9544,4.5909,4.5726,4.2072,4.3003,4.7127,4.8656,4.9942,5.102,5.1695,5.2265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2011,4.9685,4.9506,4.9517,4.9448,4.9522,4.616,4.5994,4.2798,4.3673,4.7801,4.9245,5.0534,5.1583,5.2259,5.2864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/10/2011,4.9685,4.9509,4.9495,4.9439,4.9471,4.567,4.5522,4.2153,4.3059,4.7125,4.8569,4.9915,5.1052,5.1758,5.2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/2011,4.9619,4.9251,4.91,4.8966,4.9003,4.4458,4.4334,4.0637,4.171,4.5788,4.7342,4.8799,5.0053,5.0846,5.1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2011,4.9619,4.9281,4.9215,4.9141,4.9141,4.5541,4.5402,4.2416,4.3344,4.7415,4.8944,5.0318,5.1456,5.216,5.2859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/10/2011,4.9619,4.9202,4.9153,4.9063,4.9115,4.5538,4.5498,4.2441,4.3446,4.7437,4.8911,5.0286,5.1546,5.2343,5.3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
